edge_i,edge_j,capacity
116.0,124.0,122.4
133.0,128.0,250.427383863081
133.0,168.0,132.0
133.0,129.0,224.0
133.0,137.0,976.8000000000001
239.0,127.0,228.854767726161
239.0,238.0,1038.4
203.0,198.0,136.8
203.0,211.0,60.0
9031.0,9003.0,4.0
54.0,91.0,228.854767726161
54.0,53.0,176.82738386308102
54.0,55.0,69.60000000000001
114.0,223.0,228.854767726161
114.0,207.0,44.800000000000004
114.0,109.0,9.600000000000001
9012.0,9002.0,27.200000000000003
9012.0,9121.0,7.2
9012.0,9001.0,20.8
9032.0,9003.0,3.2
198.0,197.0,285.62738386308104
198.0,211.0,88.80000000000001
198.0,209.0,89.60000000000001
198.0,202.0,22.400000000000002
526.0,63.0,386.427383863081
178.0,180.0,394.40000000000003
178.0,179.0,30.39999999999999
178.0,148.0,184.8
178.0,36.0,228.854767726161
212.0,195.0,120.80000000000001
212.0,211.0,224.0
207.0,206.0,121.62738386308101
113.0,47.0,65.60000000000001
113.0,109.0,16.8
138.0,188.0,968.8000000000001
138.0,181.0,980.8273838630811
164.0,163.0,300.0
164.0,162.0,724.0
7062.0,62.0,684.0
6.0,2.0,377.627383863081
181.0,137.0,261.62738386308104
9025.0,182.0,228.854767726161
9025.0,119.0,228.854767726161
9025.0,9023.0,1.6
186.0,188.0,1292.0273838630812
186.0,137.0,831.2
3.0,1.0,186.427383863081
3.0,4.0,1000.8000000000001
3.0,150.0,192.0
3.0,19.0,358.427383863081
3.0,2.0,160.027383863081
196.0,197.0,111.2
196.0,2040.0,76.0
196.0,193.0,48.0
9055.0,9005.0,16.0
79.0,73.0,220.027383863081
79.0,69.0,144.027383863081
79.0,211.0,21.6
79.0,78.0,201.60000000000002
2.0,8.0,591.2
2.0,7002.0,1119.227383863081
183.0,154.0,193.627383863081
162.0,165.0,991.2273838630811
20.0,22.0,125.62738386308101
20.0,27.0,50.400000000000006
20.0,21.0,942.4000000000001
20.0,13.0,168.0
122.0,115.0,120.0
122.0,125.0,28.8
122.0,157.0,353.6
163.0,137.0,300.0
194.0,219.0,168.82738386308102
194.0,81.0,150.40000000000003
146.0,141.0,56.0
146.0,147.0,251.20000000000002
146.0,145.0,258.40000000000003
110.0,105.0,76.80000000000001
110.0,99.0,181.627383863081
110.0,109.0,124.02738386308101
9041.0,139.0,228.854767726161
70.0,71.0,152.0
70.0,2040.0,228.854767726161
223.0,221.0,691.2
223.0,224.0,80.80000000000001
94.0,97.0,9.600000000000001
94.0,91.0,138.427383863081
94.0,87.0,208.82738386308102
193.0,205.0,170.427383863081
193.0,208.0,8.8
246.0,245.0,36.0
246.0,247.0,1.6
246.0,244.0,103.2
120.0,1200.0,294.427383863081
120.0,1201.0,163.227383863081
120.0,119.0,1292.8000000000002
204.0,205.0,46.400000000000006
204.0,2040.0,189.627383863081
214.0,242.0,15.200000000000001
168.0,127.0,385.627383863081
168.0,130.0,412.8
22.0,23.0,156.8
188.0,137.0,740.8000000000001
244.0,243.0,218.427383863081
9001.0,37.0,216.027383863081
9001.0,9005.0,243.227383863081
9001.0,9006.0,48.0
228.0,234.0,8.8
228.0,229.0,417.6
7049.0,49.0,131.20000000000002
9006.0,9007.0,132.027383863081
9006.0,9003.0,144.827383863081
9006.0,7039.0,228.854767726161
243.0,245.0,36.0
9002.0,9021.0,13.600000000000001
9002.0,9024.0,3.2
234.0,236.0,1252.8273838630812
234.0,206.0,228.854767726161
7057.0,57.0,401.627383863081
40.0,37.0,157.627383863081
40.0,48.0,50.400000000000006
40.0,33.0,91.2
49.0,37.0,124.82738386308101
49.0,51.0,118.427383863081
49.0,41.0,136.027383863081
206.0,205.0,8.8
206.0,208.0,135.227383863081
108.0,99.0,164.027383863081
108.0,324.0,45.6
175.0,173.0,51.2
175.0,176.0,203.227383863081
175.0,179.0,21.6
74.0,73.0,342.40000000000003
74.0,562.0,92.80000000000001
74.0,45.0,224.0
74.0,9021.0,228.854767726161
129.0,130.0,402.40000000000003
42.0,16.0,488.0
42.0,41.0,545.6
42.0,46.0,708.027383863081
42.0,39.0,929.6
42.0,34.0,388.027383863081
45.0,46.0,514.427383863081
45.0,60.0,428.827383863081
9051.0,609.0,228.854767726161
9051.0,9005.0,146.427383863081
9051.0,19.0,228.854767726161
59.0,61.0,428.8
25.0,23.0,220.8
117.0,159.0,944.0
117.0,118.0,1058.427383863081
117.0,7002.0,228.854767726161
89.0,37.0,125.62738386308101
89.0,15.0,142.427383863081
89.0,91.0,177.627383863081
89.0,205.0,228.854767726161
145.0,143.0,320.027383863081
145.0,180.0,526.4
145.0,149.0,130.4
7023.0,23.0,300.0
230.0,229.0,648.0
62.0,64.0,260.8
62.0,144.0,62.400000000000006
62.0,60.0,318.40000000000003
62.0,61.0,163.20000000000002
9053.0,9005.0,40.800000000000004
9053.0,9533.0,2.4000000000000004
136.0,137.0,91.2
136.0,152.0,580.8000000000001
97.0,100.0,66.4
97.0,91.0,164.0
97.0,103.0,148.027383863081
7139.0,139.0,1290.4
9034.0,127.0,228.854767726161
9034.0,9003.0,117.62738386308101
33.0,41.0,84.80000000000001
33.0,34.0,273.6
9033.0,9003.0,4.0
179.0,148.0,88.80000000000001
154.0,156.0,161.627383863081
154.0,9021.0,228.854767726161
7039.0,39.0,1044.027383863081
9044.0,9003.0,8.0
182.0,139.0,178.4
37.0,15.0,42.400000000000006
37.0,41.0,89.60000000000001
37.0,90.0,130.427383863081
55.0,57.0,87.2
139.0,172.0,155.227383863081
323.0,86.0,141.627383863081
78.0,91.0,228.854767726161
78.0,84.0,660.0
8.0,11.0,136.027383863081
247.0,245.0,12.0
247.0,248.0,79.2
247.0,242.0,180.8
247.0,9036.0,228.854767726161
21.0,19.0,26.400000000000002
184.0,5.0,228.854767726161
184.0,185.0,364.0
184.0,134.0,117.60000000000001
76.0,73.0,156.82738386308102
197.0,211.0,132.827383863081
9021.0,9022.0,3.2
9021.0,9023.0,2.4000000000000004
245.0,242.0,122.4
72.0,71.0,164.027383863081
90.0,15.0,23.200000000000003
9023.0,9026.0,1.6
9.0,5.0,208.8
9.0,11.0,34.4
109.0,99.0,40.0
98.0,100.0,3.2
71.0,73.0,183.227383863081
9003.0,9007.0,128.027383863081
9003.0,9037.0,4.0
9003.0,9038.0,5.6000000000000005
9003.0,9036.0,5.6000000000000005
9003.0,9035.0,3.2
16.0,15.0,502.40000000000003
16.0,4.0,1000.8000000000001
150.0,130.0,191.20000000000002
41.0,51.0,157.627383863081
1.0,5.0,693.6
43.0,53.0,62.400000000000006
43.0,48.0,1.6
63.0,64.0,256.0
63.0,57.0,31.200000000000003
86.0,85.0,132.8
86.0,87.0,165.60000000000002
99.0,107.0,75.2
99.0,320.0,228.854767726161
99.0,85.0,247.227383863081
141.0,174.0,281.62738386308104
149.0,143.0,41.6
118.0,1201.0,163.227383863081
118.0,119.0,1216.0273838630812
211.0,80.0,171.227383863081
211.0,69.0,53.6
211.0,202.0,48.0
211.0,85.0,228.854767726161
73.0,47.0,16.8
199.0,200.0,4.800000000000001
134.0,127.0,194.4
19.0,87.0,267.2
174.0,172.0,170.427383863081
174.0,173.0,104.80000000000001
128.0,127.0,272.0
128.0,130.0,524.8273838630811
200.0,248.0,13.600000000000001
195.0,81.0,116.027383863081
195.0,219.0,233.627383863081
176.0,173.0,92.0
159.0,158.0,304.027383863081
159.0,157.0,692.0
105.0,103.0,42.400000000000006
105.0,107.0,223.227383863081
13.0,11.0,275.2
144.0,143.0,177.627383863081
81.0,46.0,304.827383863081
219.0,217.0,183.20000000000002
173.0,172.0,48.800000000000004
151.0,170.0,290.40000000000003
151.0,130.0,291.2
143.0,148.0,387.20000000000005
167.0,130.0,484.0
1190.0,119.0,180.8
240.0,281.0,174.427383863081
226.0,224.0,248.82738386308102
170.0,132.0,333.62738386308104
7130.0,85.0,228.854767726161
7130.0,130.0,2316.027383863081
130.0,132.0,587.2273838630811
48.0,107.0,137.627383863081
