edge_i,edge_j,capacity
57.0,103.0,105.6041899441341
23.0,67.0,105.6041899441341
23.0,32.0,154.90139664804468
32.0,31.0,44.8
60.0,108.0,70.4027932960894
33.0,15.0,12.6
80.0,98.0,80.70139664804469
80.0,81.0,12.600000000000001
80.0,77.0,195.29999999999998
56.0,58.0,35.9013966480447
82.0,83.0,36.4
82.0,77.0,61.1013966480447
19.0,18.0,23.799999999999997
19.0,15.0,41.5013966480447
39.0,103.0,105.6041899441341
78.0,77.0,113.6013966480447
8.0,5.0,474.59999999999997
8.0,30.0,103.6
8.0,9.0,656.8013966480446
108.0,105.0,47.1013966480447
72.0,71.0,42.901396648044695
71.0,46.0,70.4027932960894
71.0,70.0,17.5
101.0,100.0,0.7000000000000028
103.0,110.0,50.4
103.0,100.0,151.40139664804468
103.0,105.0,84.20139664804469
103.0,29.0,70.4027932960894
28.0,29.0,21.7
84.0,83.0,24.5
84.0,47.0,70.4027932960894
84.0,85.0,77.20139664804469
63.0,64.0,245.2013966480447
58.0,51.0,54.8013966480447
58.0,75.0,70.4027932960894
86.0,87.0,6.299999999999997
86.0,85.0,28.0
118.0,75.0,91.20139664804469
110.0,111.0,90.5013966480447
31.0,17.0,63.901396648044695
31.0,29.0,16.799999999999997
18.0,17.0,98.0
53.0,70.0,70.4027932960894
30.0,17.0,348.10139664804467
30.0,38.0,129.7013966480447
68.0,81.0,12.6
105.0,107.0,19.599999999999998
13.0,15.0,40.1013966480447
13.0,11.0,49.699999999999996
5.0,11.0,107.8
5.0,4.0,151.89999999999998
4.0,11.0,125.5013966480447
75.0,70.0,38.7013966480447
75.0,77.0,72.30139664804469
98.0,100.0,44.3013966480447
17.0,15.0,131.6
47.0,46.0,77.20139664804469
46.0,48.0,23.099999999999998
83.0,85.0,78.6013966480447
100.0,29.0,105.6041899441341
85.0,48.0,70.4027932960894
