edge_i,edge_j,capacity
90.0,91.0,13.600000000000001
34.0,19.0,4.0
34.0,36.0,42.400000000000006
34.0,43.0,18.400000000000006
3.0,5.0,139.4301675977654
3.0,1.0,38.400000000000006
79.0,80.0,149.8301675977654
79.0,78.0,79.4301675977654
2.0,1.0,6.399999999999999
36.0,93.0,80.4603351955307
96.0,82.0,27.200000000000003
96.0,94.0,27.200000000000003
96.0,80.0,87.4301675977654
20.0,19.0,45.8301675977654
20.0,21.0,77.83016759776541
61.0,59.0,121.03016759776541
61.0,64.0,97.0301675977654
61.0,60.0,192.8
61.0,62.0,49.6
94.0,93.0,46.400000000000006
94.0,27.0,80.4603351955307
94.0,100.0,44.0
109.0,110.0,45.0301675977654
109.0,108.0,10.4
73.0,71.0,51.430167597765404
73.0,30.0,80.4603351955307
40.0,42.0,54.6301675977654
40.0,39.0,10.4
40.0,41.0,75.4301675977654
27.0,115.0,35.2
27.0,25.0,266.6301675977654
27.0,28.0,96.2301675977654
27.0,32.0,57.8301675977654
42.0,41.0,72.2301675977654
59.0,63.0,240.0
59.0,56.0,112.2301675977654
59.0,60.0,65.60000000000001
25.0,23.0,268.8
89.0,85.0,105.60000000000001
99.0,100.0,41.6
99.0,80.0,75.4301675977654
62.0,60.0,53.8301675977654
62.0,67.0,40.0
115.0,29.0,80.4603351955307
57.0,56.0,28.0
57.0,78.0,80.4603351955307
23.0,32.0,136.8
32.0,31.0,91.4301675977654
33.0,15.0,54.6301675977654
80.0,98.0,92.2301675977654
80.0,81.0,14.4
80.0,77.0,223.20000000000002
56.0,58.0,0.7999999999999972
82.0,83.0,41.60000000000001
82.0,77.0,69.83016759776541
19.0,18.0,27.200000000000003
19.0,15.0,47.430167597765404
78.0,77.0,89.60000000000001
8.0,5.0,542.4
8.0,30.0,158.63016759776542
8.0,9.0,750.6301675977655
108.0,105.0,13.600000000000001
72.0,71.0,49.0301675977654
71.0,70.0,20.0
101.0,100.0,0.8
103.0,110.0,57.60000000000001
103.0,100.0,132.8
103.0,105.0,56.0
28.0,29.0,24.8
84.0,83.0,68.2301675977654
84.0,85.0,48.0
63.0,64.0,240.0
58.0,51.0,22.400000000000006
86.0,87.0,7.2
86.0,85.0,32.0
118.0,75.0,104.2301675977654
110.0,111.0,103.4301675977654
31.0,17.0,73.0301675977654
31.0,29.0,19.200000000000003
18.0,17.0,112.0
30.0,17.0,397.8301675977654
30.0,38.0,148.2301675977654
68.0,81.0,14.4
105.0,107.0,62.63016759776541
13.0,15.0,5.6000000000000005
13.0,11.0,97.0301675977654
5.0,11.0,123.2
5.0,4.0,213.8301675977654
81.0,107.0,80.4603351955307
4.0,11.0,103.2
75.0,77.0,42.400000000000006
75.0,70.0,44.2301675977654
98.0,100.0,10.399999999999999
17.0,15.0,150.4
47.0,46.0,48.0
46.0,48.0,26.400000000000002
83.0,85.0,49.6
100.0,29.0,80.4603351955307
