edge_i,edge_j,capacity
7002.0,124.0,200.247921760391
105.0,107.0,95.19999999999999
105.0,103.0,37.099999999999994
13.0,11.0,240.79999999999998
144.0,143.0,155.42396088019598
81.0,46.0,166.6
219.0,217.0,260.423960880196
173.0,172.0,42.699999999999996
151.0,170.0,354.223960880196
151.0,130.0,254.79999999999998
143.0,148.0,338.79999999999995
167.0,130.0,423.5
1190.0,119.0,158.2
240.0,281.0,52.5
226.0,224.0,217.723960880196
170.0,132.0,291.923960880196
7130.0,130.0,1926.3999999999999
130.0,132.0,413.7
48.0,107.0,20.299999999999997
