edge_i,edge_j,capacity
113.0,17.0,9.600000000000001
113.0,70.0,120.6905027932961
90.0,89.0,327.4301675977654
90.0,91.0,13.600000000000001
34.0,19.0,4.0
34.0,36.0,42.400000000000006
34.0,43.0,58.63016759776541
3.0,5.0,99.2
3.0,1.0,38.400000000000006
79.0,98.0,80.4603351955307
79.0,80.0,149.8301675977654
79.0,78.0,79.4301675977654
2.0,1.0,6.399999999999999
96.0,33.0,80.4603351955307
96.0,80.0,47.2
96.0,107.0,80.4603351955307
96.0,94.0,67.4301675977654
96.0,82.0,27.200000000000003
20.0,19.0,45.8301675977654
20.0,21.0,37.6
61.0,59.0,121.03016759776541
61.0,64.0,56.800000000000004
61.0,48.0,80.4603351955307
61.0,60.0,233.0301675977654
61.0,62.0,89.83016759776541
94.0,100.0,84.2301675977654
94.0,93.0,86.6301675977654
109.0,110.0,4.800000000000001
109.0,108.0,10.4
73.0,71.0,11.200000000000001
73.0,30.0,80.4603351955307
40.0,42.0,14.4
40.0,39.0,10.4
40.0,41.0,75.4301675977654
27.0,115.0,75.4301675977654
27.0,25.0,226.4
27.0,28.0,56.0
27.0,32.0,17.6
42.0,41.0,72.2301675977654
59.0,63.0,280.2301675977654
59.0,56.0,112.2301675977654
59.0,60.0,65.60000000000001
25.0,23.0,309.0301675977654
89.0,85.0,145.8301675977654
99.0,100.0,81.83016759776541
99.0,80.0,35.2
62.0,60.0,13.600000000000001
62.0,67.0,80.2301675977654
57.0,56.0,28.0
57.0,78.0,80.4603351955307
23.0,32.0,177.0301675977654
32.0,31.0,51.2
60.0,111.0,80.4603351955307
33.0,15.0,14.4
80.0,98.0,92.2301675977654
80.0,81.0,54.6301675977654
80.0,77.0,263.43016759776543
56.0,58.0,41.0301675977654
82.0,83.0,41.6
82.0,77.0,69.83016759776541
19.0,18.0,27.200000000000003
19.0,15.0,7.2
78.0,77.0,129.8301675977654
8.0,5.0,542.4
8.0,30.0,118.40000000000002
8.0,9.0,710.4000000000001
108.0,105.0,13.600000000000001
72.0,71.0,8.799999999999997
71.0,70.0,20.0
101.0,100.0,41.0301675977654
103.0,110.0,97.83016759776541
103.0,100.0,173.0301675977654
103.0,105.0,56.0
28.0,29.0,24.8
84.0,83.0,28.0
84.0,85.0,88.2301675977654
63.0,64.0,240.0
58.0,51.0,22.400000000000002
58.0,75.0,80.4603351955307
86.0,87.0,47.430167597765404
86.0,85.0,72.2301675977654
118.0,75.0,64.0
110.0,111.0,63.2
31.0,17.0,73.0301675977654
31.0,29.0,59.430167597765404
18.0,17.0,152.2301675977654
30.0,17.0,357.6
30.0,38.0,107.99999999999999
68.0,81.0,14.4
105.0,107.0,22.400000000000002
13.0,15.0,45.8301675977654
13.0,11.0,56.800000000000004
5.0,11.0,163.4301675977654
5.0,4.0,213.8301675977654
81.0,107.0,80.4603351955307
4.0,11.0,143.4301675977654
75.0,70.0,44.2301675977654
75.0,77.0,42.400000000000006
98.0,100.0,10.4
17.0,15.0,190.63016759776542
47.0,46.0,88.2301675977654
46.0,48.0,66.6301675977654
83.0,85.0,49.60000000000001
