edge_i,edge_j,capacity
161.0,153.0,312.027383863081
161.0,60.0,228.854767726161
7003.0,133.0,228.854767726161
7003.0,3.0,2169.6273838630814
192.0,609.0,228.854767726161
192.0,225.0,76.0
192.0,191.0,1397.6000000000001
249.0,248.0,12.0
17.0,15.0,320.8
17.0,7017.0,698.4000000000001
218.0,217.0,26.400000000000002
218.0,219.0,126.4
123.0,125.0,128.827383863081
123.0,122.0,32.0
123.0,124.0,124.80000000000001
77.0,80.0,120.82738386308101
77.0,552.0,20.0
77.0,76.0,220.82738386308102
77.0,72.0,92.0
77.0,609.0,169.627383863081
77.0,78.0,572.027383863081
169.0,133.0,284.827383863081
169.0,126.0,216.027383863081
169.0,167.0,67.2
153.0,196.0,228.854767726161
153.0,183.0,269.62738386308104
153.0,152.0,7.2
26.0,25.0,135.20000000000002
26.0,320.0,4.800000000000001
26.0,27.0,191.227383863081
26.0,99.0,228.854767726161
26.0,203.0,228.854767726161
44.0,54.0,12.0
44.0,45.0,490.40000000000003
44.0,47.0,156.0
44.0,7044.0,72.0
44.0,43.0,44.0
9004.0,9043.0,117.62738386308101
9004.0,9041.0,2.4000000000000004
9004.0,9044.0,122.427383863081
9004.0,9042.0,116.027383863081
9004.0,109.0,228.854767726161
190.0,231.0,1028.8
190.0,9072.0,228.854767726161
190.0,229.0,170.427383863081
190.0,240.0,174.427383863081
7055.0,55.0,200.82738386308102
9072.0,9007.0,2.4000000000000004
121.0,115.0,234.427383863081
121.0,118.0,198.427383863081
121.0,119.0,1113.6273838630811
215.0,216.0,275.2
215.0,214.0,467.20000000000005
215.0,212.0,219.227383863081
215.0,176.0,228.854767726161
216.0,217.0,44.800000000000004
9071.0,9007.0,2.4000000000000004
142.0,143.0,406.40000000000003
142.0,175.0,418.427383863081
126.0,127.0,52.0
126.0,158.0,134.4
126.0,125.0,717.6
126.0,129.0,176.8
126.0,157.0,229.627383863081
126.0,132.0,360.027383863081
177.0,178.0,355.227383863081
177.0,176.0,151.20000000000005
7071.0,71.0,248.0
7011.0,11.0,404.8
210.0,198.0,168.8
210.0,199.0,173.627383863081
210.0,200.0,40.0
210.0,196.0,31.200000000000003
225.0,7057.0,228.854767726161
225.0,191.0,1077.6000000000001
225.0,224.0,372.827383863081
233.0,232.0,256.027383863081
7017.0,320.0,228.854767726161
171.0,133.0,1296.8000000000002
171.0,62.0,228.854767726161
58.0,59.0,36.0
58.0,57.0,124.82738386308101
131.0,130.0,207.227383863081
14.0,15.0,259.227383863081
14.0,8.0,560.8273838630811
531.0,72.0,25.6
231.0,228.0,139.227383863081
231.0,227.0,377.6
231.0,226.0,249.62738386308104
231.0,232.0,948.8000000000001
9052.0,9005.0,54.400000000000006
24.0,319.0,210.4
24.0,7024.0,806.427383863081
24.0,21.0,471.227383863081
24.0,23.0,122.4
88.0,74.0,213.60000000000002
88.0,81.0,452.827383863081
88.0,36.0,123.99999999999999
116.0,120.0,122.4
116.0,124.0,122.4
133.0,128.0,136.0
133.0,168.0,246.427383863081
133.0,129.0,338.427383863081
133.0,137.0,976.8000000000001
239.0,238.0,1152.8273838630812
203.0,64.0,228.854767726161
203.0,198.0,251.227383863081
203.0,211.0,60.0
203.0,150.0,228.854767726161
9031.0,9003.0,4.0
54.0,53.0,62.400000000000006
54.0,55.0,69.60000000000001
114.0,207.0,44.800000000000004
114.0,109.0,9.600000000000001
9012.0,9002.0,27.200000000000003
9012.0,9121.0,121.62738386308101
9012.0,9001.0,20.8
9032.0,9003.0,117.62738386308101
198.0,197.0,285.62738386308104
198.0,211.0,203.227383863081
198.0,209.0,89.60000000000001
198.0,202.0,136.827383863081
526.0,63.0,386.427383863081
178.0,180.0,394.40000000000003
178.0,179.0,144.827383863081
178.0,148.0,184.8
212.0,195.0,120.8
212.0,211.0,338.427383863081
207.0,206.0,7.2
113.0,47.0,65.60000000000001
113.0,109.0,16.8
138.0,188.0,1083.227383863081
138.0,181.0,866.4000000000001
164.0,163.0,300.0
164.0,162.0,724.0
7062.0,62.0,684.0
6.0,2.0,263.2
181.0,137.0,147.20000000000002
9025.0,119.0,228.854767726161
9025.0,9023.0,116.027383863081
186.0,188.0,1177.6000000000001
186.0,137.0,945.627383863081
3.0,1.0,186.427383863081
3.0,4.0,1115.227383863081
3.0,150.0,192.0
3.0,19.0,244.0
3.0,2.0,45.6
196.0,197.0,111.2
196.0,2040.0,190.427383863081
196.0,193.0,48.0
9043.0,47.0,228.854767726161
9055.0,9005.0,16.0
79.0,73.0,105.60000000000001
79.0,69.0,29.6
79.0,211.0,21.6
79.0,78.0,316.027383863081
2.0,8.0,591.2
2.0,7002.0,1004.8000000000001
183.0,154.0,79.2
162.0,165.0,991.2273838630811
20.0,22.0,11.200000000000001
20.0,27.0,164.82738386308102
20.0,21.0,942.4000000000001
20.0,13.0,282.427383863081
122.0,115.0,120.0
122.0,125.0,143.227383863081
122.0,157.0,353.6
163.0,9044.0,228.854767726161
163.0,137.0,414.427383863081
194.0,219.0,168.82738386308102
194.0,81.0,264.827383863081
146.0,141.0,56.0
146.0,147.0,251.20000000000002
146.0,145.0,258.40000000000003
110.0,105.0,76.80000000000001
110.0,99.0,67.2
110.0,109.0,9.600000000000001
9041.0,139.0,228.854767726161
70.0,71.0,152.0
223.0,221.0,691.2
223.0,224.0,80.80000000000001
94.0,97.0,124.02738386308101
94.0,91.0,24.0
94.0,87.0,94.4
193.0,205.0,56.0
193.0,208.0,8.8
246.0,245.0,150.427383863081
246.0,247.0,1.6
246.0,244.0,217.627383863081
120.0,1200.0,180.0
120.0,1201.0,163.227383863081
120.0,119.0,1292.8000000000002
204.0,205.0,46.400000000000006
204.0,2040.0,75.2
214.0,242.0,15.200000000000001
214.0,125.0,228.854767726161
168.0,127.0,271.2
168.0,130.0,412.8
22.0,23.0,156.8
188.0,137.0,740.8000000000001
244.0,243.0,104.0
9001.0,37.0,101.60000000000001
9001.0,9005.0,128.8
9001.0,9006.0,48.0
228.0,234.0,123.227383863081
228.0,229.0,417.6
7049.0,49.0,131.20000000000002
9006.0,9007.0,132.027383863081
9006.0,9003.0,144.827383863081
243.0,245.0,150.427383863081
9002.0,9021.0,13.600000000000001
9002.0,9024.0,3.2
234.0,236.0,1138.4
234.0,206.0,228.854767726161
7057.0,57.0,287.2
40.0,37.0,157.627383863081
40.0,48.0,50.400000000000006
40.0,33.0,91.2
49.0,37.0,10.4
49.0,51.0,4.0
49.0,41.0,21.6
206.0,205.0,8.8
206.0,208.0,20.8
108.0,99.0,164.027383863081
108.0,324.0,45.6
175.0,173.0,165.627383863081
175.0,176.0,88.80000000000001
175.0,179.0,136.027383863081
74.0,73.0,342.40000000000003
74.0,562.0,92.80000000000001
74.0,45.0,338.427383863081
74.0,9021.0,228.854767726161
129.0,130.0,402.40000000000003
42.0,16.0,488.0
42.0,41.0,545.6
42.0,46.0,593.6
42.0,39.0,1044.027383863081
42.0,34.0,273.6
45.0,46.0,400.0
45.0,60.0,428.827383863081
9051.0,9005.0,32.0
59.0,61.0,428.8
25.0,23.0,220.8
117.0,159.0,944.0
117.0,118.0,944.0
117.0,7002.0,228.854767726161
89.0,37.0,11.200000000000001
89.0,15.0,28.0
89.0,91.0,177.627383863081
145.0,143.0,320.027383863081
145.0,180.0,526.4
145.0,149.0,130.4
7023.0,23.0,300.0
230.0,229.0,648.0
62.0,64.0,260.8
62.0,61.0,163.20000000000002
62.0,144.0,62.400000000000006
62.0,60.0,318.40000000000003
9053.0,9005.0,155.227383863081
9053.0,9533.0,116.82738386308101
136.0,137.0,205.627383863081
136.0,152.0,580.8000000000001
97.0,100.0,66.4
97.0,91.0,278.427383863081
97.0,103.0,33.6
7139.0,139.0,1404.8273838630812
9034.0,9003.0,3.2
180.0,224.0,228.854767726161
33.0,41.0,199.227383863081
33.0,34.0,273.6
9033.0,9003.0,118.427383863081
179.0,148.0,203.227383863081
154.0,156.0,161.627383863081
7039.0,39.0,929.6
9044.0,9003.0,8.0
182.0,139.0,178.4
182.0,9024.0,228.854767726161
37.0,15.0,42.400000000000006
37.0,147.0,228.854767726161
37.0,41.0,89.60000000000001
37.0,90.0,130.427383863081
55.0,57.0,201.627383863081
139.0,172.0,155.227383863081
323.0,86.0,27.200000000000003
323.0,1.0,228.854767726161
78.0,84.0,774.427383863081
8.0,11.0,21.6
247.0,245.0,12.0
247.0,248.0,193.627383863081
247.0,242.0,180.8
247.0,9036.0,228.854767726161
21.0,19.0,140.827383863081
184.0,185.0,478.427383863081
184.0,134.0,117.60000000000001
76.0,73.0,156.82738386308102
197.0,211.0,18.400000000000002
9021.0,9022.0,3.2
9021.0,9023.0,2.4000000000000004
245.0,242.0,122.4
72.0,71.0,164.027383863081
90.0,15.0,137.627383863081
9023.0,9026.0,116.027383863081
9.0,5.0,208.8
9.0,11.0,34.4
109.0,99.0,40.0
98.0,100.0,3.2
71.0,73.0,183.227383863081
9003.0,9007.0,13.600000000000001
9003.0,9037.0,118.427383863081
9003.0,9038.0,5.6000000000000005
9003.0,9036.0,5.6000000000000005
9003.0,9035.0,3.2
16.0,15.0,502.40000000000003
16.0,4.0,1115.227383863081
150.0,130.0,191.20000000000002
41.0,51.0,43.2
1.0,5.0,808.027383863081
43.0,53.0,176.82738386308102
43.0,48.0,1.6
63.0,64.0,256.0
63.0,57.0,31.200000000000003
86.0,85.0,132.8
86.0,87.0,280.027383863081
99.0,107.0,75.2
99.0,320.0,228.854767726161
99.0,85.0,247.227383863081
141.0,173.0,228.854767726161
141.0,174.0,167.20000000000002
149.0,143.0,156.027383863081
118.0,1201.0,163.227383863081
118.0,119.0,1101.6000000000001
211.0,80.0,171.227383863081
211.0,69.0,53.6
211.0,202.0,162.427383863081
211.0,85.0,228.854767726161
73.0,47.0,16.8
199.0,200.0,119.227383863081
134.0,127.0,194.4
19.0,87.0,267.2
174.0,172.0,56.0
174.0,173.0,219.227383863081
128.0,127.0,272.0
128.0,130.0,410.40000000000003
200.0,248.0,128.027383863081
195.0,81.0,116.027383863081
195.0,219.0,119.2
242.0,4.0,228.854767726161
176.0,173.0,206.427383863081
159.0,158.0,304.027383863081
159.0,157.0,692.0
105.0,103.0,42.400000000000006
105.0,107.0,108.80000000000001
13.0,11.0,389.627383863081
144.0,143.0,63.2
81.0,46.0,190.4
219.0,217.0,183.20000000000002
173.0,172.0,48.800000000000004
151.0,170.0,290.40000000000003
151.0,130.0,291.2
143.0,148.0,387.20000000000005
167.0,130.0,598.427383863081
1190.0,119.0,295.227383863081
240.0,281.0,60.0
226.0,224.0,134.4
170.0,132.0,219.20000000000002
7130.0,130.0,2316.027383863081
172.0,9026.0,228.854767726161
130.0,132.0,472.8
48.0,107.0,137.627383863081
