edge_i,edge_j,capacity
189.0,210.0,148.827383863081
161.0,153.0,197.60000000000002
7003.0,319.0,228.854767726161
7003.0,3.0,2169.6273838630814
192.0,225.0,190.427383863081
192.0,105.0,228.854767726161
192.0,191.0,1512.0273838630812
249.0,248.0,126.427383863081
17.0,15.0,320.8
17.0,7017.0,812.8273838630811
218.0,145.0,228.854767726161
218.0,217.0,140.827383863081
218.0,219.0,126.4
123.0,125.0,14.4
123.0,122.0,146.427383863081
123.0,124.0,239.227383863081
163.0,164.0,414.427383863081
163.0,9044.0,228.854767726161
163.0,137.0,414.427383863081
169.0,133.0,284.827383863081
169.0,126.0,216.027383863081
169.0,167.0,67.2
153.0,15.0,228.854767726161
153.0,196.0,228.854767726161
153.0,183.0,155.20000000000002
153.0,152.0,7.2
26.0,25.0,249.62738386308104
26.0,320.0,119.227383863081
26.0,27.0,76.80000000000001
26.0,99.0,228.854767726161
44.0,63.0,228.854767726161
44.0,7044.0,72.0
44.0,45.0,604.8273838630811
44.0,47.0,270.427383863081
44.0,54.0,12.0
44.0,43.0,158.427383863081
9004.0,9043.0,117.62738386308101
9004.0,9041.0,2.4000000000000004
9004.0,9044.0,122.427383863081
9004.0,9042.0,116.027383863081
9004.0,109.0,228.854767726161
190.0,240.0,174.427383863081
190.0,9072.0,228.854767726161
190.0,142.0,228.854767726161
190.0,229.0,56.0
190.0,231.0,1143.227383863081
7055.0,55.0,200.82738386308102
9072.0,9007.0,116.82738386308101
9072.0,120.0,228.854767726161
121.0,115.0,234.427383863081
121.0,118.0,84.0
121.0,119.0,1113.6273838630811
215.0,216.0,275.2
215.0,214.0,581.627383863081
215.0,212.0,104.80000000000001
216.0,217.0,159.227383863081
216.0,162.0,228.854767726161
9071.0,9007.0,116.82738386308101
9071.0,210.0,228.854767726161
9071.0,196.0,228.854767726161
142.0,175.0,304.0
142.0,143.0,406.40000000000003
7044.0,9052.0,228.854767726161
126.0,127.0,166.427383863081
126.0,158.0,248.82738386308102
126.0,125.0,717.6
126.0,129.0,291.227383863081
126.0,157.0,229.627383863081
126.0,132.0,360.027383863081
177.0,178.0,240.8
177.0,176.0,265.62738386308104
7071.0,125.0,228.854767726161
7071.0,71.0,362.427383863081
7011.0,11.0,519.2273838630811
210.0,198.0,283.227383863081
210.0,199.0,173.627383863081
210.0,200.0,154.427383863081
210.0,196.0,31.200000000000003
210.0,9.0,228.854767726161
225.0,7057.0,228.854767726161
225.0,191.0,1192.0273838630812
225.0,224.0,372.827383863081
92.0,90.0,112.0
92.0,105.0,352.027383863081
92.0,103.0,249.62738386308104
171.0,133.0,1411.2273838630813
58.0,59.0,150.427383863081
58.0,221.0,228.854767726161
58.0,57.0,124.82738386308101
131.0,130.0,92.80000000000001
14.0,15.0,144.8
14.0,8.0,560.8273838630811
14.0,120.0,228.854767726161
531.0,72.0,140.027383863081
231.0,228.0,24.8
231.0,227.0,492.027383863081
231.0,137.0,228.854767726161
231.0,226.0,249.62738386308104
231.0,232.0,1063.227383863081
9052.0,9005.0,54.400000000000006
24.0,319.0,210.4
24.0,7024.0,692.0
24.0,21.0,471.227383863081
24.0,23.0,236.82738386308102
88.0,74.0,328.027383863081
88.0,81.0,452.827383863081
88.0,36.0,238.427383863081
116.0,120.0,236.82738386308102
116.0,124.0,236.82738386308102
133.0,128.0,250.427383863081
133.0,168.0,132.0
133.0,129.0,338.427383863081
133.0,137.0,1091.227383863081
239.0,42.0,228.854767726161
239.0,127.0,228.854767726161
239.0,238.0,1038.4
203.0,64.0,228.854767726161
203.0,198.0,251.227383863081
203.0,211.0,60.0
203.0,150.0,228.854767726161
9031.0,9003.0,4.0
54.0,53.0,176.82738386308102
54.0,55.0,184.027383863081
114.0,207.0,159.227383863081
114.0,109.0,124.02738386308101
9012.0,9002.0,141.627383863081
9012.0,9121.0,121.62738386308101
9012.0,9001.0,135.227383863081
9032.0,9003.0,117.62738386308101
198.0,197.0,171.20000000000002
198.0,211.0,203.227383863081
198.0,209.0,204.027383863081
198.0,202.0,136.827383863081
526.0,63.0,386.427383863081
178.0,180.0,508.827383863081
178.0,179.0,30.39999999999999
178.0,148.0,299.227383863081
178.0,36.0,228.854767726161
212.0,195.0,120.80000000000001
212.0,211.0,338.427383863081
207.0,206.0,121.62738386308101
113.0,47.0,180.027383863081
113.0,172.0,228.854767726161
113.0,238.0,228.854767726161
113.0,109.0,131.227383863081
138.0,188.0,1083.227383863081
138.0,181.0,980.8273838630811
164.0,162.0,838.427383863081
7062.0,62.0,798.427383863081
664.0,194.0,319.227383863081
181.0,137.0,147.20000000000002
9025.0,182.0,228.854767726161
9025.0,9023.0,116.027383863081
186.0,188.0,1177.6000000000001
186.0,137.0,945.627383863081
3.0,1.0,186.427383863081
3.0,4.0,1000.8000000000001
3.0,150.0,306.427383863081
3.0,19.0,358.427383863081
3.0,2.0,160.027383863081
196.0,197.0,111.2
196.0,2040.0,190.427383863081
196.0,193.0,162.427383863081
9043.0,47.0,228.854767726161
9055.0,9005.0,16.0
79.0,73.0,220.027383863081
79.0,69.0,144.027383863081
79.0,211.0,136.027383863081
79.0,78.0,316.027383863081
2.0,8.0,705.627383863081
2.0,7002.0,1004.8000000000001
183.0,154.0,79.2
162.0,195.0,228.854767726161
162.0,165.0,991.2273838630811
20.0,22.0,125.62738386308101
20.0,27.0,50.400000000000006
20.0,21.0,1056.8273838630812
20.0,13.0,282.427383863081
122.0,115.0,234.427383863081
122.0,125.0,28.8
122.0,89.0,228.854767726161
122.0,157.0,468.027383863081
185.0,184.0,478.427383863081
194.0,219.0,168.82738386308102
194.0,81.0,264.827383863081
146.0,141.0,170.427383863081
146.0,147.0,251.20000000000002
146.0,145.0,372.827383863081
110.0,105.0,76.80000000000001
110.0,99.0,181.627383863081
110.0,109.0,9.600000000000001
9041.0,139.0,228.854767726161
70.0,71.0,152.0
70.0,2040.0,228.854767726161
223.0,221.0,805.627383863081
223.0,224.0,195.227383863081
94.0,97.0,9.600000000000009
94.0,91.0,138.427383863081
94.0,87.0,94.4
193.0,205.0,170.427383863081
193.0,208.0,8.8
246.0,245.0,150.427383863081
246.0,247.0,1.6
246.0,244.0,217.627383863081
120.0,1200.0,294.427383863081
120.0,119.0,1292.8000000000002
120.0,1201.0,163.227383863081
204.0,205.0,160.82738386308102
204.0,2040.0,189.627383863081
214.0,242.0,15.200000000000001
168.0,127.0,271.2
168.0,1.0,228.854767726161
168.0,130.0,527.2273838630811
22.0,23.0,271.227383863081
188.0,137.0,855.2273838630811
77.0,80.0,6.4
77.0,552.0,134.427383863081
77.0,76.0,106.4
77.0,72.0,206.427383863081
77.0,609.0,169.627383863081
77.0,78.0,572.027383863081
244.0,243.0,218.427383863081
9001.0,37.0,216.027383863081
9001.0,9005.0,243.227383863081
9001.0,9006.0,162.427383863081
228.0,234.0,8.799999999999997
228.0,229.0,532.027383863081
7049.0,49.0,245.62738386308104
9006.0,9007.0,17.6
9006.0,9003.0,30.400000000000002
9006.0,7039.0,228.854767726161
243.0,245.0,150.427383863081
9002.0,9021.0,128.027383863081
9002.0,9024.0,117.62738386308101
234.0,236.0,1138.4
234.0,206.0,228.854767726161
7057.0,57.0,287.2
40.0,37.0,157.627383863081
40.0,48.0,164.82738386308102
40.0,33.0,91.2
49.0,37.0,124.82738386308101
49.0,51.0,118.427383863081
49.0,41.0,21.6
206.0,205.0,123.227383863081
206.0,208.0,20.8
108.0,99.0,164.027383863081
108.0,324.0,160.027383863081
175.0,173.0,165.627383863081
175.0,176.0,88.80000000000001
175.0,179.0,136.027383863081
74.0,73.0,456.827383863081
74.0,562.0,207.227383863081
74.0,45.0,224.0
129.0,130.0,516.8273838630811
42.0,46.0,708.027383863081
42.0,41.0,660.027383863081
42.0,16.0,602.427383863081
42.0,34.0,388.027383863081
42.0,39.0,1044.027383863081
45.0,46.0,514.427383863081
45.0,60.0,314.40000000000003
9051.0,9005.0,146.427383863081
59.0,61.0,543.2273838630811
25.0,23.0,335.227383863081
117.0,159.0,1058.427383863081
117.0,118.0,1058.427383863081
89.0,37.0,125.62738386308101
89.0,15.0,142.427383863081
89.0,91.0,63.2
89.0,205.0,228.854767726161
145.0,143.0,320.027383863081
145.0,180.0,640.827383863081
145.0,149.0,130.4
7023.0,23.0,414.427383863081
230.0,229.0,762.427383863081
62.0,64.0,375.227383863081
62.0,144.0,176.82738386308102
62.0,60.0,432.827383863081
62.0,61.0,163.20000000000002
9053.0,9005.0,155.227383863081
9053.0,9533.0,116.82738386308101
136.0,144.0,228.854767726161
136.0,137.0,205.627383863081
136.0,152.0,695.2273838630811
97.0,100.0,180.82738386308102
97.0,91.0,278.427383863081
97.0,103.0,148.027383863081
7139.0,139.0,1290.4
7012.0,9037.0,343.282151589242
9034.0,9003.0,3.2
165.0,209.0,228.854767726161
180.0,224.0,228.854767726161
33.0,41.0,199.227383863081
33.0,247.0,228.854767726161
33.0,34.0,273.6
9033.0,9003.0,118.427383863081
179.0,148.0,203.227383863081
154.0,156.0,161.627383863081
7039.0,39.0,1044.027383863081
9044.0,9003.0,122.427383863081
182.0,139.0,292.827383863081
37.0,15.0,156.82738386308102
37.0,90.0,130.427383863081
37.0,1190.0,228.854767726161
37.0,147.0,343.282151589242
37.0,41.0,204.027383863081
37.0,562.0,228.854767726161
55.0,57.0,201.627383863081
139.0,172.0,155.227383863081
323.0,86.0,27.200000000000003
78.0,9007.0,228.854767726161
78.0,84.0,774.427383863081
8.0,11.0,21.6
247.0,245.0,126.427383863081
247.0,248.0,193.627383863081
247.0,242.0,180.8
21.0,19.0,26.400000000000002
184.0,134.0,232.027383863081
76.0,73.0,156.82738386308102
197.0,211.0,18.400000000000002
9021.0,9022.0,117.62738386308101
9021.0,9023.0,116.82738386308101
245.0,242.0,236.82738386308102
72.0,71.0,49.6
90.0,15.0,137.627383863081
9023.0,9026.0,116.027383863081
9.0,5.0,323.227383863081
9.0,11.0,34.4
109.0,99.0,154.427383863081
98.0,100.0,117.62738386308101
71.0,73.0,183.227383863081
9003.0,9007.0,13.600000000000001
9003.0,9037.0,118.427383863081
9003.0,9038.0,120.027383863081
9003.0,9036.0,120.027383863081
9003.0,9035.0,117.62738386308101
16.0,15.0,616.8273838630811
16.0,4.0,1000.8000000000001
150.0,130.0,305.62738386308104
41.0,51.0,157.627383863081
103.0,105.0,156.82738386308102
1.0,5.0,693.6
43.0,53.0,176.82738386308102
43.0,48.0,1.6
63.0,64.0,370.427383863081
63.0,57.0,145.627383863081
222.0,9036.0,228.854767726161
86.0,85.0,247.227383863081
86.0,9036.0,228.854767726161
86.0,87.0,165.60000000000002
99.0,107.0,189.627383863081
99.0,85.0,247.227383863081
141.0,174.0,281.62738386308104
149.0,143.0,156.027383863081
118.0,1201.0,48.800000000000004
118.0,119.0,1101.6000000000001
80.0,211.0,171.227383863081
73.0,47.0,16.8
199.0,200.0,119.227383863081
320.0,64.0,228.854767726161
134.0,127.0,308.827383863081
19.0,87.0,381.627383863081
174.0,172.0,170.427383863081
174.0,173.0,104.80000000000001
128.0,127.0,272.0
128.0,130.0,410.40000000000003
200.0,248.0,128.027383863081
195.0,81.0,116.027383863081
195.0,219.0,233.627383863081
176.0,173.0,206.427383863081
159.0,158.0,189.60000000000002
159.0,157.0,806.427383863081
7002.0,124.0,228.854767726161
105.0,107.0,108.80000000000001
13.0,11.0,389.627383863081
144.0,143.0,177.627383863081
81.0,46.0,304.827383863081
219.0,217.0,297.62738386308104
173.0,172.0,163.227383863081
69.0,211.0,168.027383863081
151.0,170.0,404.827383863081
151.0,130.0,405.627383863081
143.0,148.0,501.62738386308104
167.0,130.0,598.427383863081
1190.0,119.0,295.227383863081
240.0,281.0,174.427383863081
211.0,202.0,48.0
226.0,224.0,248.82738386308102
170.0,132.0,333.62738386308104
7130.0,130.0,2316.027383863081
130.0,132.0,472.8
48.0,107.0,137.627383863081
