edge_i,edge_j,capacity
94.0,93.0,86.6301675977654
94.0,27.0,80.4603351955307
94.0,100.0,84.2301675977654
109.0,110.0,45.0301675977654
109.0,108.0,10.399999999999999
73.0,71.0,11.200000000000003
73.0,23.0,80.4603351955307
40.0,42.0,14.399999999999999
40.0,39.0,50.6301675977654
40.0,41.0,35.2
27.0,115.0,75.4301675977654
27.0,25.0,226.4
27.0,28.0,96.2301675977654
27.0,32.0,17.6
42.0,41.0,72.2301675977654
59.0,63.0,280.2301675977654
59.0,56.0,72.0
59.0,60.0,65.60000000000001
25.0,23.0,268.8
89.0,85.0,105.60000000000001
99.0,100.0,41.6
99.0,80.0,75.4301675977654
62.0,60.0,13.600000000000001
62.0,67.0,40.0
115.0,108.0,80.4603351955307
57.0,56.0,28.0
57.0,103.0,80.4603351955307
23.0,32.0,177.0301675977654
32.0,31.0,91.4301675977654
60.0,108.0,80.4603351955307
60.0,111.0,80.4603351955307
33.0,15.0,14.4
80.0,98.0,92.2301675977654
80.0,81.0,14.4
80.0,77.0,263.43016759776543
56.0,58.0,41.0301675977654
82.0,83.0,81.83016759776541
82.0,77.0,69.83016759776541
19.0,18.0,27.200000000000003
19.0,15.0,47.430167597765404
78.0,77.0,89.60000000000001
8.0,5.0,582.6301675977654
8.0,30.0,118.4
8.0,9.0,750.6301675977655
108.0,105.0,53.8301675977654
72.0,71.0,49.0301675977654
71.0,70.0,20.0
101.0,100.0,41.0301675977654
103.0,110.0,57.6
103.0,100.0,132.8
103.0,105.0,96.2301675977654
28.0,29.0,24.799999999999997
84.0,83.0,68.2301675977654
84.0,47.0,80.4603351955307
84.0,85.0,88.2301675977654
63.0,64.0,280.2301675977654
58.0,51.0,62.63016759776541
86.0,87.0,47.430167597765404
86.0,85.0,72.2301675977654
118.0,75.0,104.2301675977654
110.0,111.0,63.2
31.0,17.0,73.0301675977654
31.0,29.0,59.430167597765404
18.0,17.0,152.2301675977654
53.0,70.0,80.4603351955307
30.0,17.0,397.8301675977654
30.0,38.0,108.0
68.0,81.0,14.4
105.0,107.0,62.63016759776541
13.0,15.0,5.6000000000000005
13.0,11.0,97.0301675977654
5.0,11.0,163.4301675977654
5.0,4.0,213.8301675977654
81.0,107.0,80.4603351955307
4.0,11.0,103.2
75.0,77.0,82.6301675977654
75.0,70.0,44.2301675977654
98.0,100.0,50.6301675977654
17.0,15.0,190.63016759776542
47.0,46.0,88.2301675977654
46.0,48.0,26.400000000000002
83.0,85.0,49.6
100.0,29.0,80.4603351955307
85.0,48.0,120.6905027932961
