edge_i,edge_j,capacity
171.0,133.0,1234.8239608801957
171.0,7024.0,300.371882640587
171.0,62.0,200.247921760391
58.0,59.0,131.623960880196
58.0,221.0,200.247921760391
58.0,57.0,109.22396088019599
131.0,137.0,200.247921760391
131.0,130.0,181.32396088019598
14.0,15.0,126.69999999999999
14.0,8.0,490.72396088019593
14.0,229.0,200.247921760391
531.0,72.0,122.523960880196
231.0,228.0,21.7
231.0,184.0,200.247921760391
231.0,227.0,330.4
231.0,137.0,200.247921760391
231.0,226.0,218.42396088019598
231.0,232.0,930.323960880196
9052.0,9005.0,147.723960880196
24.0,319.0,284.223960880196
24.0,7024.0,705.623960880196
24.0,21.0,412.32396088019595
24.0,23.0,107.1
88.0,74.0,287.023960880196
88.0,81.0,296.09999999999997
88.0,36.0,208.623960880196
116.0,120.0,207.223960880196
116.0,124.0,207.223960880196
133.0,128.0,219.12396088019597
133.0,168.0,115.49999999999999
133.0,129.0,296.123960880196
133.0,137.0,954.823960880196
239.0,238.0,908.5999999999999
203.0,198.0,219.82396088019598
203.0,211.0,152.623960880196
203.0,150.0,200.247921760391
9031.0,9003.0,103.623960880196
54.0,91.0,200.247921760391
54.0,53.0,154.723960880196
54.0,55.0,161.023960880196
114.0,223.0,200.247921760391
114.0,207.0,39.199999999999996
114.0,109.0,108.523960880196
9012.0,9002.0,123.92396088019599
9012.0,9121.0,106.42396088019599
9012.0,9001.0,118.323960880196
9032.0,9003.0,2.8
198.0,197.0,149.79999999999998
198.0,211.0,77.69999999999999
198.0,209.0,178.523960880196
198.0,202.0,119.72396088019599
526.0,63.0,338.12396088019597
178.0,180.0,445.22396088019593
178.0,179.0,26.599999999999998
178.0,148.0,261.82396088019595
178.0,36.0,200.247921760391
212.0,195.0,205.82396088019598
212.0,211.0,296.123960880196
207.0,206.0,106.42396088019599
113.0,47.0,157.523960880196
113.0,172.0,200.247921760391
113.0,238.0,200.247921760391
113.0,109.0,14.700000000000003
138.0,188.0,947.823960880196
138.0,181.0,858.2239608801959
164.0,162.0,733.623960880196
7062.0,62.0,598.5
6.0,2.0,330.423960880196
181.0,137.0,128.79999999999998
9025.0,182.0,200.247921760391
9025.0,119.0,200.247921760391
9025.0,9023.0,101.523960880196
186.0,188.0,1030.3999999999999
186.0,137.0,727.3
3.0,1.0,163.123960880196
3.0,4.0,975.823960880196
3.0,150.0,268.123960880196
3.0,19.0,213.5
3.0,2.0,140.023960880196
196.0,197.0,197.42396088019598
196.0,2040.0,66.5
196.0,193.0,142.123960880196
9043.0,47.0,200.247921760391
9055.0,9005.0,14.0
79.0,73.0,192.523960880196
79.0,69.0,126.023960880196
79.0,211.0,18.9
79.0,78.0,176.39999999999998
2.0,8.0,617.423960880196
2.0,7002.0,879.1999999999999
183.0,154.0,169.42396088019598
162.0,165.0,867.323960880196
20.0,22.0,9.799999999999999
20.0,27.0,44.099999999999994
20.0,21.0,924.7239608801959
20.0,13.0,247.123960880196
122.0,115.0,205.123960880196
122.0,125.0,125.323960880196
122.0,157.0,409.523960880196
185.0,184.0,318.5
194.0,219.0,147.723960880196
194.0,81.0,231.723960880196
146.0,141.0,149.123960880196
146.0,91.0,200.247921760391
146.0,147.0,319.923960880196
146.0,145.0,326.223960880196
110.0,105.0,67.19999999999999
110.0,99.0,158.92396088019598
110.0,109.0,108.523960880196
70.0,71.0,233.123960880196
223.0,221.0,604.8
223.0,224.0,70.69999999999999
94.0,97.0,8.399999999999999
94.0,91.0,121.123960880196
94.0,87.0,182.723960880196
193.0,205.0,49.0
193.0,208.0,7.699999999999999
246.0,245.0,131.623960880196
246.0,247.0,1.4000000000000057
246.0,244.0,190.42396088019598
120.0,1200.0,257.623960880196
120.0,1201.0,142.82396088019598
120.0,119.0,1231.3239608801957
204.0,205.0,140.723960880196
204.0,2040.0,65.8
214.0,242.0,113.42396088019599
168.0,127.0,337.423960880196
168.0,1.0,200.247921760391
168.0,130.0,461.32396088019595
22.0,23.0,237.32396088019598
188.0,89.0,200.247921760391
188.0,137.0,748.323960880196
77.0,80.0,5.6
77.0,552.0,17.5
77.0,76.0,193.223960880196
77.0,72.0,180.623960880196
77.0,609.0,148.42396088019598
77.0,78.0,500.523960880196
244.0,243.0,191.123960880196
9001.0,37.0,189.023960880196
9001.0,9005.0,212.82396088019598
9001.0,9006.0,142.123960880196
228.0,234.0,7.699999999999999
228.0,229.0,365.4
7049.0,49.0,214.92396088019598
9006.0,9007.0,115.523960880196
9006.0,9003.0,26.599999999999998
9006.0,7039.0,200.247921760391
243.0,245.0,131.623960880196
9002.0,9021.0,11.899999999999999
9002.0,9024.0,102.92396088019599
234.0,236.0,1096.2239608801958
234.0,206.0,200.247921760391
7057.0,57.0,251.29999999999998
40.0,37.0,37.8
40.0,48.0,44.099999999999994
40.0,33.0,79.8
49.0,37.0,9.1
49.0,51.0,3.5
49.0,41.0,18.9
206.0,205.0,107.823960880196
206.0,208.0,118.323960880196
108.0,99.0,43.4
108.0,324.0,140.023960880196
175.0,173.0,144.92396088019598
175.0,176.0,77.69999999999999
175.0,179.0,119.023960880196
74.0,73.0,399.72396088019593
74.0,562.0,81.19999999999999
74.0,45.0,296.123960880196
129.0,130.0,452.22396088019593
42.0,16.0,427.0
42.0,41.0,577.523960880196
42.0,46.0,519.4
42.0,39.0,813.4
42.0,34.0,239.39999999999998
45.0,46.0,350.0
45.0,60.0,275.09999999999997
9051.0,9005.0,28.0
9051.0,19.0,200.247921760391
59.0,61.0,475.32396088019595
25.0,23.0,193.2
117.0,159.0,926.123960880196
117.0,118.0,926.123960880196
89.0,37.0,109.92396088019599
89.0,15.0,24.5
89.0,91.0,55.3
89.0,205.0,200.247921760391
323.0,86.0,23.799999999999997
323.0,1.0,200.247921760391
7023.0,23.0,262.5
230.0,229.0,567.0
62.0,64.0,328.32396088019595
62.0,61.0,242.92396088019598
62.0,144.0,54.599999999999994
62.0,60.0,378.72396088019593
9053.0,9005.0,35.699999999999996
9053.0,9533.0,2.0999999999999996
136.0,144.0,200.247921760391
136.0,137.0,179.92396088019598
136.0,152.0,608.323960880196
97.0,100.0,158.223960880196
97.0,91.0,143.5
97.0,103.0,129.523960880196
7139.0,139.0,1229.2239608801958
7012.0,9037.0,200.247921760391
9034.0,127.0,200.247921760391
9034.0,9003.0,102.92396088019599
165.0,209.0,200.247921760391
180.0,145.0,560.7239608801959
33.0,41.0,74.19999999999999
33.0,34.0,339.523960880196
9033.0,9003.0,103.623960880196
179.0,148.0,177.82396088019598
154.0,156.0,141.42396088019598
154.0,9021.0,200.247921760391
7039.0,39.0,913.523960880196
9044.0,9003.0,107.123960880196
182.0,139.0,256.223960880196
37.0,15.0,37.099999999999994
37.0,90.0,114.123960880196
37.0,41.0,178.523960880196
145.0,143.0,179.89999999999998
145.0,149.0,214.223960880196
55.0,57.0,76.3
139.0,172.0,135.82396088019598
78.0,9007.0,200.247921760391
78.0,91.0,200.247921760391
78.0,84.0,677.623960880196
8.0,11.0,18.9
247.0,245.0,10.5
247.0,248.0,69.3
247.0,242.0,158.2
21.0,19.0,123.22396088019599
184.0,5.0,200.247921760391
184.0,134.0,203.023960880196
76.0,73.0,137.223960880196
197.0,211.0,116.22396088019599
9021.0,9022.0,102.92396088019599
9021.0,9023.0,2.0999999999999996
245.0,242.0,107.1
72.0,71.0,143.523960880196
90.0,15.0,20.299999999999997
9023.0,9026.0,101.523960880196
9.0,5.0,282.82396088019595
9.0,11.0,130.223960880196
109.0,99.0,35.0
98.0,100.0,102.92396088019599
71.0,73.0,160.32396088019598
9003.0,9007.0,112.023960880196
9003.0,9037.0,3.5
9003.0,9038.0,105.023960880196
9003.0,9036.0,105.023960880196
9003.0,9035.0,102.92396088019599
16.0,15.0,439.59999999999997
16.0,4.0,975.823960880196
150.0,130.0,267.423960880196
41.0,51.0,137.92396088019598
103.0,105.0,137.223960880196
1.0,5.0,707.023960880196
43.0,53.0,154.723960880196
43.0,48.0,1.4
63.0,64.0,324.123960880196
63.0,57.0,27.299999999999997
222.0,9036.0,200.247921760391
86.0,85.0,116.19999999999999
86.0,9036.0,200.247921760391
86.0,87.0,144.89999999999998
99.0,107.0,165.92396088019598
99.0,320.0,200.247921760391
99.0,85.0,116.19999999999999
141.0,173.0,200.247921760391
141.0,174.0,146.29999999999998
149.0,143.0,36.4
118.0,1201.0,142.82396088019598
118.0,119.0,1064.023960880196
80.0,211.0,49.699999999999996
73.0,47.0,14.7
199.0,200.0,4.200000000000003
199.0,152.0,200.247921760391
134.0,127.0,170.1
19.0,87.0,233.79999999999998
174.0,172.0,49.0
174.0,173.0,91.69999999999999
128.0,127.0,237.99999999999997
128.0,130.0,459.22396088019593
200.0,248.0,11.899999999999999
195.0,81.0,101.523960880196
195.0,219.0,104.3
242.0,4.0,200.247921760391
176.0,173.0,180.623960880196
159.0,158.0,165.89999999999998
159.0,157.0,605.5
105.0,107.0,195.32396088019598
13.0,11.0,340.923960880196
144.0,143.0,55.3
81.0,46.0,166.6
219.0,217.0,260.423960880196
173.0,172.0,42.699999999999996
69.0,211.0,147.023960880196
151.0,170.0,254.1
151.0,130.0,254.79999999999998
143.0,148.0,438.923960880196
167.0,130.0,523.623960880196
1190.0,119.0,258.32396088019595
240.0,281.0,152.623960880196
211.0,202.0,42.0
226.0,224.0,117.6
209.0,7166.0,200.247921760391
170.0,132.0,291.923960880196
7130.0,130.0,2026.5239608801958
130.0,132.0,413.7
48.0,107.0,120.42396088019599
