edge_i,edge_j,capacity
79.0,73.0,92.39999999999999
79.0,69.0,25.9
79.0,211.0,119.023960880196
79.0,78.0,276.523960880196
2.0,8.0,617.423960880196
2.0,7002.0,979.323960880196
183.0,154.0,69.3
162.0,165.0,767.1999999999999
20.0,22.0,109.92396088019599
20.0,27.0,144.223960880196
20.0,21.0,924.7239608801959
20.0,13.0,247.123960880196
122.0,115.0,105.0
122.0,125.0,125.323960880196
122.0,157.0,309.4
163.0,9044.0,200.247921760391
163.0,137.0,362.623960880196
194.0,219.0,47.599999999999994
194.0,81.0,131.6
146.0,141.0,49.0
146.0,147.0,219.79999999999998
146.0,145.0,226.1
110.0,105.0,67.19999999999999
110.0,99.0,158.92396088019598
110.0,109.0,108.523960880196
70.0,71.0,233.123960880196
223.0,221.0,604.8
223.0,224.0,70.69999999999999
94.0,97.0,8.399999999999999
94.0,91.0,21.0
94.0,87.0,82.6
193.0,205.0,49.0
193.0,208.0,7.699999999999999
246.0,245.0,131.623960880196
246.0,247.0,1.4
246.0,244.0,190.42396088019598
246.0,188.0,200.247921760391
120.0,1200.0,157.5
120.0,1201.0,142.82396088019598
120.0,119.0,1131.1999999999998
204.0,205.0,40.599999999999994
204.0,2040.0,65.8
214.0,242.0,13.299999999999999
168.0,127.0,237.29999999999998
168.0,130.0,361.2
22.0,23.0,137.2
188.0,89.0,200.247921760391
188.0,137.0,648.1999999999999
244.0,243.0,191.123960880196
9001.0,37.0,88.89999999999999
9001.0,9005.0,212.82396088019598
9001.0,9006.0,142.123960880196
228.0,234.0,7.699999999999999
228.0,229.0,465.523960880196
7049.0,49.0,214.92396088019598
9006.0,9007.0,115.523960880196
9006.0,9003.0,26.599999999999998
243.0,245.0,31.499999999999996
9002.0,9021.0,11.899999999999999
9002.0,9024.0,102.92396088019599
234.0,236.0,996.0999999999999
7057.0,57.0,351.423960880196
40.0,37.0,37.8
40.0,48.0,144.223960880196
40.0,33.0,79.8
49.0,37.0,9.1
49.0,51.0,3.5
49.0,41.0,119.023960880196
206.0,205.0,7.699999999999999
206.0,208.0,118.323960880196
108.0,99.0,43.4
108.0,324.0,39.9
175.0,173.0,44.8
175.0,176.0,77.69999999999999
175.0,179.0,18.9
74.0,73.0,299.59999999999997
74.0,562.0,81.19999999999999
74.0,45.0,196.0
129.0,130.0,352.09999999999997
42.0,46.0,519.4
42.0,41.0,477.4
42.0,16.0,427.0
42.0,34.0,239.39999999999998
42.0,39.0,913.523960880196
45.0,46.0,450.123960880196
45.0,60.0,375.22396088019593
9051.0,9005.0,128.123960880196
59.0,61.0,475.32396088019595
25.0,23.0,293.32396088019595
117.0,159.0,926.123960880196
117.0,118.0,826.0
117.0,7002.0,300.371882640587
89.0,37.0,9.799999999999999
89.0,15.0,24.5
89.0,91.0,155.42396088019598
323.0,86.0,123.92396088019599
323.0,1.0,200.247921760391
7023.0,23.0,362.623960880196
230.0,229.0,567.0
62.0,64.0,228.2
62.0,61.0,142.79999999999998
62.0,144.0,154.723960880196
62.0,60.0,278.59999999999997
9053.0,9005.0,35.699999999999996
9053.0,9533.0,102.22396088019599
136.0,144.0,200.247921760391
136.0,137.0,79.8
136.0,152.0,508.2
97.0,100.0,58.099999999999994
97.0,91.0,243.623960880196
97.0,103.0,29.4
7139.0,139.0,1229.2239608801958
9034.0,127.0,200.247921760391
9034.0,9003.0,2.8
180.0,145.0,560.7239608801959
33.0,41.0,74.19999999999999
33.0,247.0,200.247921760391
33.0,34.0,239.39999999999998
9033.0,9003.0,3.5
179.0,148.0,77.69999999999999
154.0,156.0,41.3
7039.0,39.0,813.4
9044.0,9003.0,107.123960880196
182.0,139.0,156.1
182.0,9024.0,200.247921760391
37.0,15.0,37.099999999999994
37.0,90.0,14.0
37.0,147.0,200.247921760391
37.0,1190.0,200.247921760391
37.0,41.0,178.523960880196
37.0,562.0,200.247921760391
145.0,143.0,179.89999999999998
145.0,149.0,114.1
55.0,57.0,76.3
139.0,172.0,35.699999999999996
78.0,9007.0,200.247921760391
78.0,84.0,577.5
8.0,11.0,18.9
247.0,245.0,10.5
247.0,248.0,169.42396088019598
247.0,242.0,158.2
21.0,19.0,123.22396088019599
184.0,185.0,318.5
184.0,134.0,102.89999999999999
76.0,73.0,37.099999999999994
197.0,211.0,16.099999999999998
9021.0,9022.0,2.8
9021.0,9023.0,2.0999999999999996
245.0,242.0,107.1
72.0,71.0,43.4
90.0,15.0,20.299999999999997
9023.0,9026.0,101.523960880196
9.0,5.0,282.82396088019595
9.0,11.0,30.099999999999998
109.0,99.0,35.0
98.0,100.0,2.8
71.0,73.0,60.199999999999996
9003.0,9007.0,11.899999999999999
9003.0,9037.0,3.5
9003.0,9038.0,105.023960880196
9003.0,9036.0,4.8999999999999995
9003.0,9035.0,2.8
16.0,15.0,439.59999999999997
16.0,4.0,875.6999999999999
150.0,130.0,167.29999999999998
41.0,51.0,37.8
1.0,5.0,606.9
43.0,53.0,154.723960880196
43.0,48.0,101.523960880196
63.0,64.0,224.0
63.0,57.0,127.42396088019599
222.0,9036.0,200.247921760391
86.0,85.0,116.19999999999999
86.0,9036.0,200.247921760391
86.0,87.0,144.89999999999998
99.0,107.0,65.8
99.0,85.0,216.32396088019598
141.0,174.0,246.42396088019598
149.0,143.0,136.523960880196
118.0,1201.0,42.699999999999996
118.0,119.0,963.9
211.0,80.0,49.699999999999996
211.0,69.0,46.9
211.0,202.0,42.0
211.0,85.0,200.247921760391
73.0,47.0,114.823960880196
199.0,200.0,104.323960880196
199.0,152.0,200.247921760391
134.0,127.0,170.1
19.0,87.0,233.79999999999998
174.0,172.0,49.0
174.0,173.0,191.82396088019598
128.0,127.0,237.99999999999997
128.0,130.0,359.09999999999997
200.0,248.0,11.899999999999999
195.0,81.0,101.523960880196
195.0,219.0,204.42396088019598
242.0,4.0,200.247921760391
176.0,173.0,80.5
159.0,158.0,165.89999999999998
159.0,157.0,605.5
105.0,103.0,37.099999999999994
105.0,107.0,95.19999999999999
13.0,11.0,240.79999999999998
144.0,143.0,155.42396088019598
81.0,46.0,266.723960880196
219.0,217.0,160.29999999999998
173.0,172.0,42.699999999999996
151.0,170.0,254.1
151.0,130.0,354.923960880196
143.0,148.0,438.923960880196
167.0,130.0,423.5
1190.0,119.0,158.2
240.0,281.0,52.5
226.0,224.0,217.723960880196
170.0,132.0,291.923960880196
7130.0,130.0,1926.3999999999999
130.0,132.0,513.823960880196
48.0,107.0,20.299999999999997
